date,pm25,pm10,o3,no2,so2,co
2018-05-02,,,,,,
2018-05-03,,,,,,
2018-05-04,,,,,,
2018-05-05,,,,,,
2018-05-06,,,,,,
2018-05-07,,,,,,
2018-05-08,,,,,,
2018-05-09,,,,,,
2018-05-10,,,,,,
2018-05-11,,,,,,
2018-05-12,,,,,,
2018-05-13,,,,,,
2018-05-14,,,,,,
2018-05-15,,,,,,
2018-05-16,,,,,,
2018-05-17,,,,,,
2018-05-18,,,,,,
2018-05-19,,,,,,
2018-05-20,,,,,,
2018-05-21,,,,,,
2018-05-22,,,,,,
2018-05-23,,,,,,
2018-05-24,,,,,,
2018-05-25,,,,,,
2018-05-26,,,,,,
2018-05-27,,,,,,
2018-05-28,,,,,,
2018-05-29,,,,,,
2018-05-30,,,,,,
2018-05-31,,,,,,
2018-06-01,,,,,,
2018-06-02,,,,,,
2018-06-03,,,,,,
2018-06-04,,,,,,
2018-06-05,,,,,,
2018-06-06,,,,,,
2018-06-07,,,,,,
2018-06-08,,,,,,
2018-06-09,,,,,,
2018-06-10,,,,,,
2018-06-11,,,,,,
2018-06-12,,,,,,
2018-06-13,,,,,,
2018-06-14,,,,,,
2018-06-15,,,,,,
2018-06-16,,,,,,
2018-06-17,,,,,,
2018-06-18,,,,,,
2018-06-19,,,,,,
2018-06-20,,,,,,
2018-06-21,,,,,,
2018-06-22,,,,,,
2018-06-23,,,,,,
2018-06-24,,,,,,
2018-06-25,,,,,,
2018-06-26,,,,,,
2018-06-27,,,,,,
2018-06-28,,,,,,
2018-06-29,,,,,,
2018-06-30,,,,,,
2018-07-01,,,,,,
2018-07-02,,,,,,
2018-07-03,,,,,,
2018-07-04,,,,,,
2018-07-05,,,,,,
2018-07-06,,,,,,
2018-07-07,,,,,,
2018-07-08,,,,,,
2018-07-09,,,,,,
2018-07-10,,,,,,
2018-07-11,,,,,,
2018-07-12,,,,,,
2018-07-13,,,,,,
2018-07-14,,,,,,
2018-07-15,,,,,,
2018-07-16,,,,,,
2018-07-17,,,,,,
2018-07-18,,,,,,
2018-07-19,,,,,,
2018-07-20,,,,,,
2018-07-21,,,,,,
2018-07-22,,,,,,
2018-07-23,,,,,,
2018-07-24,,,,,,
2018-07-25,,,,,,
2018-07-26,,,,,,
2018-07-27,,,,,,
2018-07-28,,,,,,
2018-07-29,,,,,,
2018-07-30,,,,,,
2018-07-31,,,,,,
2018-08-01,,,,,,
2018-08-02,,,,,,
2018-08-03,,,,,,
2018-08-04,,,,,,
2018-08-05,,,,,,
2018-08-06,,,,,,
2018-08-07,,,,,,
2018-08-08,,,,,,
2018-08-09,,,,,,
2018-08-10,,,,,,
2018-08-11,,,,,,
2018-08-12,,,,,,
2018-08-13,,,,,,
2018-08-14,,,,,,
2018-08-15,,,,,,
2018-08-16,,,,,,
2018-08-17,,,,,,
2018-08-18,,,,,,
2018-08-19,,,,,,
2018-08-20,,,,,,
2018-08-21,,,,,,
2018-08-22,,,,,,
2018-08-23,,,,,,
2018-08-24,,,,,,
2018-08-25,,,,,,
2018-08-26,,,,,,
2018-08-27,,,,,,
2018-08-28,,,,,,
2018-08-29,,,,,,
2018-08-30,,,,,,
2018-08-31,,,,,,
2018-09-01,,,,,,
2018-09-02,,,,,,
2018-09-03,,,,,,
2018-09-04,,,,,,
2018-09-05,,,,,,
2018-09-06,,,,,,
2018-09-07,,,,,,
2018-09-08,,,,,,
2018-09-09,,,,,,
2018-09-10,,,,,,
2018-09-11,,,,,,
2018-09-12,,,,,,
2018-09-13,,,,,,
2018-09-14,,,,,,
2018-09-15,,,,,,
2018-09-16,,,,,,
2018-09-17,,,,,,
2018-09-18,,,,,,
2018-09-19,,,,,,
2018-09-20,,,,,,
2018-09-21,,,,,,
2018-09-22,,,,,,
2018-09-23,,,,,,
2018-09-24,,,,,,
2018-09-25,,,,,,
2018-09-26,,,,,,
2018-09-27,,,,,,
2018-09-28,,,,,,
2018-09-29,,,,,,
2018-09-30,,,,,,
2018-10-01,,,,,,
2018-10-02,,,,,,
2018-10-03,,,,,,
2018-10-04,,,,,,
2018-10-05,,,,,,
2018-10-06,,,,,,
2018-10-07,,,,,,
2018-10-08,,,,,,
2018-10-09,,,,,,
2018-10-10,,,,,,
2018-10-11,,,,,,
2018-10-12,,,,,,
2018-10-13,,,,,,
2018-10-14,,,,,,
2018-10-15,,,,,,
2018-10-16,,,,,,
2018-10-17,,,,,,
2018-10-18,,,,,,
2018-10-19,,,,,,
2018-10-20,,,,,,
2018-10-21,,,,,,
2018-10-22,,,,,,
2018-10-23,,,,,,
2018-10-24,,,,,,
2018-10-25,,,,,,
2018-10-26,,,,,,
2018-10-27,,,,,,
2018-10-28,,,,,,
2018-10-29,,,,,,
2018-10-30,,,,,,
2018-10-31,,,,,,
2018-11-01,,,,,,
2018-11-02,,,,,,
2018-11-03,,,,,,
2018-11-04,,,,,,
2018-11-05,,,,,,
2018-11-06,,,,,,
2018-11-07,,,,,,
2018-11-08,,,,,,
2018-11-09,,,,,,
2018-11-10,,,,,,
2018-11-11,,,,,,
2018-11-12,,,,,,
2018-11-13,,,,,,
2018-11-14,,,,,,
2018-11-15,,,,,,
2018-11-16,,,,,,
2018-11-17,,,,,,
2018-11-18,,,,,,
2018-11-19,,,,,,
2018-11-20,,,,,,
2018-11-21,,,,,,
2018-11-22,,,,,,
2018-11-23,,,,,,
2018-11-24,,,,,,
2018-11-25,,,,,,
2018-11-26,,,,,,
2018-11-27,,,,,,
2018-11-28,,,,,,
2018-11-29, ,91,42,24,7,5
2018-11-30,143,93,39,29,5,5
